date,open,high,low,close,volume_usd,open_basis,close_basis,open_change,close_change,taker_buy_vol,taker_sell_vol,cum_vol_delta,agg_taker_buy_vol,agg_taker_sell_vol,cvd,funding_rate,global_account_long_percent,global_account_short_percent,global_account_long_short_ratio,long_liquidation_usd,short_liquidation_usd,net_long_change,net_short_change,net_long_change_cum,net_short_change_cum,net_position_change_cum,oi_aggregated_history,oi_stablecoin_margin,open_interest,bids_usd,bids_quantity,asks_usd,asks_quantity,taker_buy_volume_usd,taker_sell_volume_usd,top_account_long_percent,top_account_short_percent,top_account_long_short_ratio,top_position_long_percent,top_position_short_percent,top_position_long_short_ratio,whale_index_value,regime_wf
2025-03-31 06:00:00+00:00,82133.8,82237.3,81872.5,82016.2,398493948.1513,0.0404,0.0447,33.19,36.63,210398515.7681,188095432.3832,-1859735216.3301,452702729.1635,407540431.2013,-3501254037.3136,0.006855,65.89,34.11,1.93,8277.1961,3853.0268,0.0,304.28,-6685.24,1037.12,-7722.36,53320792181.0,151904.86,5774580359.0,130074381.6028,1589.031,160003639.3119,1940.434,210398515.7681,188095432.3832,67.34,32.66,2.06,62.84,37.16,1.69,-33.66,0
2025-03-31 07:00:00+00:00,82016.1,82266.9,81700.0,81895.2,416228428.0601,0.0448,0.0468,36.72,38.31,199529719.7709,216698708.2892,-1876904204.8484,438127528.7926,484483241.3421,-3547609749.8631,0.006016,65.86,34.14,1.93,84831.79045,37982.3738,-127.12,0.0,-6812.36,1037.12,-7849.48,53217443070.0,151623.34,5753957080.0,146924810.0084,1798.605,175606485.2073,2132.386,199529719.7709,216698708.2892,67.37,32.63,2.07,62.65,37.35,1.68,-35.2,0
2025-03-31 08:00:00+00:00,81895.1,82228.0,81840.0,81864.0,400344148.2426,0.0469,0.0429,38.41,35.15,185884274.7609,214459873.4817,-1905479803.5692,422346646.9623,452746416.8731,-3578009519.7739,0.005186,66.16,33.84,1.96,56515.4725,75239.7565,0.0,65.08,-6812.36,1102.2,-7914.56,53300594192.0,151788.83,5756677104.0,133094734.5724,1631.682,149457743.2707,1816.274,185884274.7609,214459873.4817,67.93,32.07,2.12,62.53,37.47,1.67,-40.425,0
2025-03-31 09:00:00+00:00,81864.0,81926.7,81290.7,81419.8,717674276.5483,0.0429,0.0439,35.15,35.78,323100557.9322,394573718.6161,-1976952964.2531,743252711.0965,894719615.6001,-3729476424.2775,0.003983,66.07,33.93,1.95,526475.42001,9941.1909,0.0,95.6,-6812.36,1197.8,-8010.16,52977414467.0,151462.1,5734504019.0,168921082.9114,2071.615,182136748.6877,2214.898,323100557.9322,394573718.6161,67.84,32.16,2.11,62.38,37.62,1.66,-40.7,0
2025-03-31 10:00:00+00:00,81419.9,82196.9,81250.0,82136.2,728057297.2826,0.0438,0.0462,35.69,37.96,404724269.0631,323333028.2195,-1895561723.4095,859463795.7636,705015286.679,-3575027915.1929,0.004647,67.03,32.97,2.03,108526.6184,1046342.28839,266.87,0.0,-6545.49,1197.8,-7743.29,53488267237.0,151542.26,5806014142.0,201749160.1794,2488.431,145873735.381,1784.901,404724269.0631,323333028.2195,68.65,31.35,2.19,62.03,37.97,1.63,-52.525,0
2025-03-31 11:00:00+00:00,82136.3,82236.0,81853.9,82171.5,513466506.25,0.0461,0.0414,37.86,34.01,251219824.6359,262246681.6141,-1906588580.3877,531107266.6287,606432968.7505,-3650353617.3147,0.005815,66.19,33.81,1.96,409.7456,118756.1446,401.82,0.0,-6143.67,1197.8,-7341.47,53612451490.0,151876.11,5840567898.0,146813868.2376,1792.555,193354732.2143,2343.868,251219824.6359,262246681.6141,67.49,32.51,2.08,62.46,37.54,1.66,-38.83,0
2025-03-31 12:00:00+00:00,82171.6,83183.0,81879.7,82735.8,1257754885.4982,0.0413,0.0398,33.9,32.94,703341085.8105,554413799.6877,-1757661294.2649,1596356728.8794,1231742937.3749,-3285739825.8102,0.006404,65.66,34.34,1.91,27743.439,506809.61522,0.0,-452.85,-6143.67,744.95,-6888.62,53395884382.0,150666.7,5848704104.0,142301355.8086,1738.191,201342031.8648,2439.768,703341085.8105,554413799.6877,67.19,32.81,2.05,62.33,37.67,1.66,-35.75,0
2025-03-31 13:00:00+00:00,82735.9,82826.8,81600.5,82462.1,1804607647.3723,0.0397,0.0556,32.84,45.89,897907380.6427,906700266.7296,-1766454180.3518,2056918210.5694,2042545875.5888,-3271367490.8296,0.005041,65.66,34.34,1.91,537223.07072,1397238.03586,-349.98,0.0,-6493.65,744.95,-7238.6,52927694602.0,149341.13,5798323591.0,138929610.3738,1684.539,170820381.6606,2054.925,897907380.6427,906700266.7296,67.19,32.81,2.05,62.33,37.67,1.66,-35.75,0
2025-03-31 14:00:00+00:00,82462.0,83724.0,82450.0,83447.6,2418608665.6425,0.0558,0.0618,45.99,51.58,1214853758.8123,1203754906.8302,-1755355328.3697,2725285414.78,2592011219.6676,-3138093295.7172,0.003618,66.71,33.29,2.0,63316.219,817619.86065,367.78,0.0,-6125.87,744.95,-6870.82,53515666559.0,149913.68,5900292889.0,127675522.5163,1554.104,134076107.132,1619.305,1214853758.8123,1203754906.8302,68.16,31.84,2.14,62.2,37.8,1.65,-46.915,0
2025-03-31 15:00:00+00:00,83449.5,83895.8,83336.2,83373.4,1150144681.2608,0.0595,0.0544,49.68,45.38,563091655.7741,587053025.4867,-1779316698.0823,1270594825.1994,1412636731.2999,-3280135201.8177,0.001845,65.05,34.95,1.86,37532.6661,174691.7585,-252.29,0.0,-6378.16,744.95,-7123.11,53633945576.0,149736.53,5868868272.0,138945660.9966,1671.22,201458782.0759,2403.406,563091655.7741,587053025.4867,66.5,33.5,1.99,61.55,38.45,1.6,-35.42,0
2025-03-31 16:00:00+00:00,83373.3,83655.4,83200.0,83250.7,603992114.1134,0.0545,0.0459,45.48,38.19,294080769.9356,309911344.1778,-1795147272.3245,662671881.6013,725452023.7526,-3342915343.969,0.001153,63.48,36.52,1.74,26232.9908,26918.4972,0.0,195.83,-6378.16,940.78,-7318.94,53497977345.0,149709.05,5877314453.0,119997777.0397,1444.97,148071024.5141,1766.992,294080769.9356,309911344.1778,64.96,35.04,1.85,60.86,39.14,1.56,-26.51,0
2025-03-31 17:00:00+00:00,83250.7,83508.3,82522.0,82627.6,701630970.027,0.0459,0.0638,38.18,52.74,328344492.8585,373286477.1685,-1840089256.6345,743210888.3223,893386385.6221,-3493090841.2688,-0.001583,63.07,36.93,1.71,592782.70316,0.0,-641.47,0.0,-7019.63,940.78,-7960.41,52771133503.0,148981.97,5780727031.0,153410637.4405,1850.207,164001351.0643,1960.961,328344492.8585,373286477.1685,64.78,35.22,1.84,60.61,39.39,1.54,-25.795,0
2025-03-31 18:00:00+00:00,82627.7,83539.8,82627.5,83244.2,713896202.2061,0.0637,0.0567,52.65,47.22,362990489.6258,350905712.5803,-1828004479.589,782057283.6511,712453227.5404,-3423486785.1581,-0.001007,63.93,36.07,1.77,8086.2233,289009.1132,61.26,0.0,-6958.37,940.78,-7899.15,53147369522.0,149199.8,5829648783.0,147879477.4783,1796.416,111587416.0374,1345.536,362990489.6258,350905712.5803,65.76,34.24,1.92,60.57,39.43,1.54,-34.155,0
2025-03-31 19:00:00+00:00,83244.1,83407.6,82350.0,82426.7,714344536.5068,0.0568,0.0432,47.32,35.57,334372211.1568,379972325.35,-1873604593.7822,748098977.4651,795019167.9196,-3470406975.6126,-0.000649,63.38,36.62,1.73,618539.3868,165.5314,-552.18,0.0,-7510.55,940.78,-8451.33,52426403845.0,148585.17,5721363666.0,138562261.8363,1670.741,162829359.9437,1946.442,334372211.1568,379972325.35,64.92,35.08,1.85,60.7,39.3,1.55,-27.06,0
2025-03-31 20:00:00+00:00,82426.8,82817.6,82314.2,82393.2,478593050.4957,0.043,0.0463,35.46,38.12,256393736.1307,222199314.365,-1839410172.0165,630680366.0594,515746790.661,-3355473400.2142,0.000347,64.2,35.8,1.79,38224.9125,23400.3507,-177.96,0.0,-7688.51,940.78,-8629.29,52314428427.0,149362.12,5708826598.0,148315076.7888,1807.279,111600032.5859,1349.745,256393736.1307,222199314.365,65.82,34.18,1.93,61.08,38.92,1.57,-31.955,0
2025-03-31 21:00:00+00:00,82393.3,82722.9,82377.0,82528.8,273161495.2681,0.0461,0.0426,38.02,35.19,154650800.7278,118510694.5403,-1803270065.829,337466273.7671,283464035.2763,-3301471161.7234,0.002484,64.96,35.04,1.85,16276.1279,16264.5263,0.0,-99.73,-7688.51,841.05,-8529.56,52407810097.0,149290.21,5709984541.0,146356428.704,1783.32,111781100.653,1351.805,154650800.7278,118510694.5403,66.58,33.42,1.99,61.43,38.57,1.59,-36.3,0
2025-03-31 22:00:00+00:00,82528.9,82538.1,82221.0,82372.3,303900894.8566,0.0425,0.0458,35.09,37.69,153441779.4811,150459115.3755,-1800287401.7234,345907837.0106,340715449.8561,-3296278774.5689,0.003318,65.16,34.84,1.87,97501.30245,1070.719,0.0,23.97,-7688.51,865.02,-8553.53,52342389552.0,149699.22,5700515215.0,135156086.0964,1644.334,116670781.053,1408.541,153441779.4811,150459115.3755,66.7,33.3,2.0,61.54,38.46,1.6,-37.015,0
2025-03-31 23:00:00+00:00,82372.3,82898.6,82242.4,82517.5,506545832.5329,0.0458,0.0394,37.7,32.51,305135152.7981,201410679.7348,-1696562928.6601,576883928.7231,415009012.014,-3134403857.8598,0.003961,65.83,34.17,1.93,2554.5737,115760.55018,0.0,-371.95,-7688.51,493.07,-8181.58,52282260831.0,149362.85,5680488279.0,135156086.0964,1644.334,116670781.053,1408.541,305135152.7981,201410679.7348,67.47,32.53,2.07,61.43,38.57,1.59,-44.825,0
2025-04-01 00:00:00+00:00,82517.5,82775.4,82383.3,82598.4,384299877.8267,0.0394,0.0638,32.5,52.7,170998537.3186,213301340.5081,-1738865731.8496,427263600.9991,421689567.9272,-3128829824.7879,0.004456,65.83,34.17,1.93,18711.0539,29414.7922,142.34,0.0,-7546.17,493.07,-8039.24,52490738622.0,149895.62,5696793539.0,127201854.0063,1547.889,113019182.3021,1364.611,170998537.3186,213301340.5081,67.47,32.53,2.07,61.43,38.57,1.59,-44.825,0
2025-04-01 01:00:00+00:00,82598.4,82710.2,82409.6,82670.9,248974190.6898,0.0638,0.0403,52.69,33.3,124752335.4452,124221855.2446,-1738335251.649,289866222.8354,326755883.4361,-3165719485.3886,0.003866,66.97,33.03,2.03,1155.5082,0.0,0.0,-106.53,-7546.17,386.54,-7932.71,52536722630.0,149519.72,5693533425.0,154474343.131,1877.663,138966467.8846,1675.718,124752335.4452,124221855.2446,68.31,31.69,2.16,61.64,38.36,1.61,-53.35,0
2025-04-01 02:00:00+00:00,82671.0,83094.3,82610.1,83060.7,342162429.9251,0.0402,0.0473,33.2,39.3,185598928.4678,156563501.4573,-1709299824.6385,505572093.1261,380067403.1512,-3040214795.4137,0.004492,66.63,33.37,2.0,4809.4356,86897.6966,180.32,0.0,-7365.85,386.54,-7752.39,52686398481.0,149268.87,5738133697.0,157062299.607,1908.088,138220723.8668,1666.169,185598928.4678,156563501.4573,67.78,32.22,2.1,61.81,38.19,1.62,-47.575,0
2025-04-01 03:00:00+00:00,83060.8,83213.0,82888.0,82929.9,286474902.097,0.0472,0.0397,39.2,32.94,119922216.4683,166552685.6287,-1755930293.7989,297053514.5605,379108096.7071,-3122269377.5603,0.003446,67.03,32.97,2.03,2075.0824,97111.8965,0.0,157.13,-7365.85,543.67,-7909.52,52703654916.0,149560.9,5738994335.0,139628998.5563,1687.301,162990809.6739,1954.031,119922216.4683,166552685.6287,68.06,31.94,2.13,61.9,38.1,1.63,-50.27,0
2025-04-01 04:00:00+00:00,82930.0,83194.9,82846.1,83025.2,216533592.4048,0.0396,0.0419,32.84,34.8,114623755.4577,101909836.9471,-1743216375.2883,284451820.2727,245417859.8747,-3083235417.1623,0.002867,66.59,33.41,1.99,5222.1614,85651.8518,178.03,0.0,-7187.82,543.67,-7731.49,52845571552.0,149745.91,5760480685.0,163442396.14,1977.66,163763769.9961,1965.496,114623755.4577,101909836.9471,67.71,32.29,2.1,61.94,38.06,1.63,-45.98,0
2025-04-01 05:00:00+00:00,83025.3,83292.0,82951.0,82967.1,285326760.4924,0.0418,0.0477,34.69,39.57,141735803.7048,143590956.7876,-1745071528.3711,325407791.4578,320921661.1056,-3078749286.8101,0.002797,66.55,33.45,1.99,4316.1568,50354.4334,0.0,218.99,-7187.82,762.66,-7950.48,52195490068.0,150021.79,5775353429.0,174014277.4786,2104.297,170604605.4501,2046.753,141735803.7048,143590956.7876,67.67,32.33,2.09,61.77,38.23,1.62,-46.805,0
2025-04-01 06:00:00+00:00,82967.2,83460.0,82852.8,83420.1,419889715.1954,0.0476,0.0415,39.47,34.66,221943891.6705,197945823.5249,-1721073460.2255,563360343.1314,459778820.1039,-2975167763.7826,0.003936,66.4,33.6,1.98,80083.7125,193648.9851,0.0,-30.26,-7187.82,732.4,-7920.22,52528809410.0,150487.09,5806192366.0,176521612.8956,2136.141,171324975.1598,2055.813,221943891.6705,197945823.5249,67.51,32.49,2.08,61.71,38.29,1.61,-45.65,0
2025-04-01 07:00:00+00:00,83420.2,83565.0,83334.0,83415.2,345742505.7004,0.0414,0.0363,34.56,30.3,156947906.5427,188794599.1577,-1752920152.8405,406664173.3917,476793995.7323,-3045297586.1232,0.002889,66.17,33.83,1.96,3585.0106,93379.97508,0.0,47.05,-7187.82,779.45,-7967.27,52760606242.0,150376.84,5807938953.0,139538689.6323,1678.361,213582392.8114,2549.315,156947906.5427,188794599.1577,67.21,32.79,2.05,61.65,38.35,1.61,-43.45,0
2025-04-01 08:00:00+00:00,83415.2,84181.2,83401.0,84069.9,944709045.9515,0.0363,0.0619,30.3,52.04,551431337.3748,393277708.5767,-1594766524.0424,1304901127.7757,1072218830.8073,-2812615289.1548,0.003546,65.29,34.71,1.88,23386.0074,1609947.7109,523.15,0.0,-6664.67,779.45,-7444.12,53588809561.0,151113.62,5899897282.0,122965029.9768,1479.928,183391962.3831,2188.591,551431337.3748,393277708.5767,66.67,33.33,2.0,61.45,38.55,1.59,-38.115,0
2025-04-01 09:00:00+00:00,84070.0,84359.0,84062.0,84314.8,710702647.9295,0.0618,0.056,51.94,47.2,342266649.035,368435998.8945,-1620935873.9019,772924896.5418,798421718.5296,-2838112111.1426,0.003265,64.49,35.51,1.82,2949.7218,461742.724,275.54,0.0,-6389.13,779.45,-7168.58,54105746441.0,151648.48,5938283135.0,147081272.0221,1755.719,236556440.2447,2801.236,342266649.035,368435998.8945,65.75,34.25,1.92,61.41,38.59,1.59,-30.47,0
2025-04-01 10:00:00+00:00,84314.8,84474.8,84107.1,84139.9,765917820.2249,0.056,0.0429,47.21,36.09,341496190.9876,424421629.2373,-1703861312.1516,788571419.1664,960953407.8031,-3010494099.7793,0.003248,62.87,37.13,1.69,171075.5784,203538.67114,0.0,438.64,-6389.13,1218.09,-7607.22,54327806538.0,152469.97,5962506702.0,176411436.2797,2099.038,263019238.363,3106.647,341496190.9876,424421629.2373,63.98,36.02,1.78,61.12,38.88,1.57,-17.875,0
2025-04-01 11:00:00+00:00,84139.9,84170.0,83790.0,83879.9,604589617.9439,0.0429,0.0601,36.09,50.4,277239325.191,327350292.7529,-1753972279.7135,630594821.0096,731701230.733,-3111600509.5027,0.003668,60.42,39.58,1.53,663868.0869,31513.2325,0.0,154.28,-6389.13,1372.37,-7761.5,53983050010.0,152364.45,5957022665.0,165172431.1962,1970.462,210642652.9798,2491.999,277239325.191,327350292.7529,61.72,38.28,1.61,60.97,39.03,1.56,-0.825,0
2025-04-01 12:00:00+00:00,83880.0,84119.4,83549.2,83569.7,608502832.6557,0.06,0.0545,50.31,45.56,272893293.5715,335609539.0842,-1816688525.2262,592180834.115,722642591.7883,-3242062267.176,0.002938,59.26,40.74,1.46,140203.3129,840.6436,-370.34,0.0,-6759.47,1372.37,-8131.84,53425750363.0,151917.14,5904036884.0,154196273.9822,1845.241,164019662.5237,1947.307,272893293.5715,335609539.0842,60.93,39.07,1.56,60.86,39.14,1.56,5.225,0
2025-04-01 13:00:00+00:00,83569.7,83869.0,83360.2,83619.5,1009962351.2449,0.0545,-0.0015,45.56,-1.27,530603382.6314,479358968.6135,-1765444111.2083,1212906299.7361,1140204357.2209,-3169360324.6608,0.003111,59.74,40.26,1.48,673849.40664,188689.0609,0.0,-310.56,-6759.47,1061.81,-7821.28,53288157234.0,151918.47,5881691325.0,181283901.5742,2177.994,136765450.6794,1630.845,530603382.6314,479358968.6135,61.52,38.48,1.6,61.27,38.73,1.58,4.455,0
2025-04-01 14:00:00+00:00,83623.1,84332.3,82505.0,84147.3,2719427364.5574,-0.0002,0.0578,-0.14,48.62,1399741639.5114,1319685725.046,-1685388196.7429,3228643214.9459,2963923829.5283,-2904640939.2432,0.003441,61.29,38.71,1.58,616304.03126,649447.64974,0.0,-1036.34,-6759.47,25.47,-6784.94,53086639149.0,148704.06,5833445906.0,144735525.7949,1740.002,109771657.517,1307.641,1399741639.5114,1319685725.046,62.89,37.11,1.7,61.31,38.69,1.59,-5.94,0
2025-04-01 15:00:00+00:00,84147.4,85475.0,84133.8,85245.4,2475438546.8434,0.0577,0.0416,48.52,35.47,1269120610.0842,1206317936.7592,-1622585523.4179,2920514988.3597,2857522931.8129,-2841648882.6964,0.003573,61.86,38.14,1.62,134355.2626,1335734.94174,1891.39,0.0,-4868.08,25.47,-4893.55,55113929564.0,151232.21,6069869139.0,129107367.9836,1538.865,203905456.7689,2411.015,1269120610.0842,1206317936.7592,63.12,36.88,1.71,62.13,37.87,1.64,-2.805,0
2025-04-01 16:00:00+00:00,85245.5,85452.5,84758.1,85067.0,1245920414.584,0.0415,0.0623,35.38,52.99,630892086.2398,615028328.3442,-1606721765.5223,1392708102.9629,1502180746.079,-2951121525.8125,0.003746,56.65,43.35,1.31,104935.0705,65678.4305,0.0,491.19,-4868.08,516.66,-5384.74,55325590969.0,153330.2,6097934429.0,132916143.0501,1565.275,199016352.2778,2323.937,630892086.2398,615028328.3442,58.16,41.84,1.39,60.59,39.41,1.54,20.735,0
2025-04-01 17:00:00+00:00,85067.0,85289.6,84857.4,85068.3,488017292.594,0.0623,0.0582,53.0,49.55,253055565.9232,234961726.6708,-1588627926.2699,599301356.9207,596658469.3144,-2948478638.2062,0.002293,54.68,45.32,1.21,9264.1292,6732.2842,0.0,-147.88,-4868.08,368.78,-5236.86,55469741478.0,153684.23,6085820285.0,188578568.6848,2225.426,194268342.6508,2272.809,253055565.9232,234961726.6708,56.85,43.15,1.32,60.23,39.77,1.51,27.72,0
2025-04-01 18:00:00+00:00,85068.4,85130.4,84666.3,85074.3,590561071.1395,0.0581,0.0616,49.46,52.38,272140074.479,318420996.6605,-1634908848.4514,644244355.4314,716021532.7206,-3020255815.4954,0.000949,54.16,45.84,1.18,126770.5732,64286.83238,0.0,-527.79,-4868.08,-159.01,-4709.07,55206450912.0,152728.4,6038561309.0,181040569.3458,2136.667,181361482.9362,2122.249,272140074.479,318420996.6605,56.42,43.58,1.3,60.1,39.9,1.51,29.425,0
2025-04-01 19:00:00+00:00,85074.3,85140.3,84770.0,84911.7,395692573.7351,0.0616,0.071,52.38,60.31,208766240.889,186926332.8461,-1613068940.4085,439270182.1128,408216567.7449,-2989202201.1275,-0.00083,53.74,46.26,1.16,1271.805,62737.5725,-78.55,0.0,-4946.63,-159.01,-4787.62,55109756219.0,152860.73,6023625181.0,213368012.921,2522.503,184265604.6343,2156.823,208766240.889,186926332.8461,56.23,43.77,1.29,60.05,39.95,1.5,30.745,0
2025-04-01 20:00:00+00:00,84911.6,85329.3,84715.7,85193.7,502839931.9124,0.0711,0.0441,60.4,37.58,298154195.3194,204685736.593,-1519600481.6821,639962773.097,452228410.8804,-2801467838.9109,-0.001247,53.49,46.51,1.15,134007.3553,164020.0914,363.22,0.0,-4583.41,-159.01,-4424.4,55242635134.0,152606.65,6074148094.0,223044516.6661,2639.598,192149570.9559,2253.53,298154195.3194,204685736.593,56.1,43.9,1.28,60.24,39.76,1.52,33.11,0
2025-04-01 21:00:00+00:00,85193.7,85435.2,85075.0,85181.2,264559203.5997,0.0441,0.0501,37.58,42.64,126016149.9874,138543053.6123,-1532127385.307,281148019.8551,284863201.8442,-2805183020.9,-0.002382,53.52,46.48,1.15,255.3801,36633.3098,-46.47,0.0,-4629.88,-159.01,-4470.87,55227088181.0,152486.74,6066768855.0,179754066.6204,2120.175,211660867.8717,2472.067,126016149.9874,138543053.6123,55.97,44.03,1.27,60.29,39.71,1.52,33.77,0
2025-04-01 22:00:00+00:00,85181.3,85431.5,85026.7,85065.1,276557233.1923,0.0499,0.041,42.54,34.89,149087049.1435,127470184.0488,-1510510520.2123,301886780.8946,314972608.5113,-2818268848.5167,-0.002754,53.45,46.55,1.15,0.0,13053.3865,0.0,178.82,-4629.88,19.81,-4649.69,55171515673.0,153005.55,6075788973.0,170960478.2984,2017.065,203348955.6058,2374.669,149087049.1435,127470184.0488,55.86,44.14,1.27,60.01,39.99,1.5,32.34,0
2025-04-01 23:00:00+00:00,85065.0,85595.5,84923.1,85120.9,459988724.5197,0.0411,0.044,35.0,37.44,252381838.927,207606885.5927,-1465735566.878,568071420.4921,477418373.6462,-2727615801.6708,-0.002112,52.99,47.01,1.13,119967.4698,36290.76925,111.02,0.0,-4518.86,19.81,-4538.67,55174129960.0,153284.48,6089231603.0,189329886.3174,2235.948,214170466.9171,2505.722,252381838.927,207606885.5927,55.51,44.49,1.25,60.17,39.83,1.51,35.585,0
2025-04-02 00:00:00+00:00,85121.0,85217.9,84870.0,84918.5,349442695.8415,0.0439,0.0542,37.35,45.99,151576260.208,197866435.6335,-1512025742.3035,334241278.3661,447296167.4257,-2840670690.7304,-0.002087,52.83,47.17,1.12,97340.7344,3657.0973,0.0,291.05,-4518.86,310.86,-4829.72,55151091705.0,153115.57,6099461395.0,167706395.2489,1979.592,164845193.3117,1926.882,151576260.208,197866435.6335,55.22,44.78,1.23,60.1,39.9,1.51,36.245,0
2025-04-02 01:00:00+00:00,84918.4,85178.9,84806.0,85101.4,385246334.9332,0.0543,0.0539,46.09,45.9,203412798.8075,181833536.1257,-1490446479.6217,466027445.5279,414387973.8377,-2789031219.0402,-0.002659,51.78,48.22,1.07,61446.6869,227376.2787,119.12,0.0,-4399.74,310.86,-4710.6,55234058359.0,153035.44,6122728851.0,235014299.2503,2780.694,150489569.0919,1765.318,203412798.8075,181833536.1257,54.32,45.68,1.19,60.11,39.89,1.51,41.305,0
2025-04-02 02:00:00+00:00,85101.3,85127.6,84594.4,84674.1,562202483.1267,0.0541,0.0475,46.01,40.26,247985022.3268,314217460.7999,-1556678918.0948,586347412.587,759389820.4913,-2962073626.9445,-0.002726,51.64,48.36,1.07,187550.1046,10758.19845,0.0,83.16,-4399.74,394.02,-4793.76,54851230906.0,153270.25,6099661013.0,224888132.2427,2654.576,176766436.2956,2067.558,247985022.3268,314217460.7999,54.17,45.83,1.18,60.01,39.99,1.5,41.36,0
2025-04-02 03:00:00+00:00,84674.0,84871.5,84479.2,84509.5,336796238.6772,0.0477,0.0479,40.36,40.5,158311416.86,178484821.8172,-1576852323.052,352433516.4469,392762992.1373,-3002403102.6349,-0.000609,51.62,48.38,1.07,278244.6037,17290.32315,0.0,106.9,-4399.74,500.92,-4900.66,54715326544.0,153095.76,6095390177.0,254939062.5179,3023.02,141878075.0474,1668.739,158311416.86,178484821.8172,55.07,44.93,1.23,60.37,39.63,1.52,41.415,0
2025-04-02 04:00:00+00:00,84509.5,84695.0,84430.0,84568.5,344587095.1692,0.0479,0.0455,40.5,38.5,178377648.6229,166209446.5463,-1564684120.9754,382356590.5578,358552719.6478,-2978599231.7249,0.001791,51.65,48.35,1.07,43496.9289,169.274,0.0,-173.51,-4399.74,327.41,-4727.15,54599049449.0,152850.1,6085787989.0,230484443.5474,2738.635,132075423.0328,1557.115,178377648.6229,166209446.5463,55.31,44.69,1.24,60.55,39.45,1.54,42.02,0
2025-04-02 05:00:00+00:00,84568.5,84568.5,84075.1,84075.1,523855954.0312,0.0455,0.0296,38.5,24.9,209380809.2299,314475144.8013,-1669778456.5468,482013253.2333,659796924.5865,-3156382903.0781,0.003095,52.08,47.92,1.09,400712.75421,4712.6392,-468.56,0.0,-4868.3,327.41,-5195.71,54306482317.0,152034.75,6010894542.0,225014824.9597,2672.279,139125518.4578,1638.661,209380809.2299,314475144.8013,55.94,44.06,1.27,60.77,39.23,1.55,40.755,0
2025-04-02 06:00:00+00:00,84075.2,84326.4,83846.0,84089.4,704619172.763,0.0295,0.0435,24.8,36.59,359759358.1889,344859814.5741,-1654878912.932,875934826.7847,772103109.0321,-3052551185.3255,0.003061,52.56,47.44,1.11,145206.59151,49828.41754,0.0,-730.06,-4868.3,-402.65,-4465.65,53961820916.0,150656.49,5949868159.0,195172973.0537,2330.339,140100933.8181,1661.194,359759358.1889,344859814.5741,56.71,43.29,1.31,61.12,38.88,1.57,39.93,0
2025-04-02 07:00:00+00:00,84089.4,84431.1,83970.0,84389.8,467183799.3593,0.0435,0.0433,36.59,36.53,260831380.534,206352418.8253,-1600399951.2233,596725931.6147,466499516.0518,-2922324769.7626,0.003009,54.94,45.06,1.22,15960.8588,80236.84688,0.0,-222.56,-4868.3,-625.21,-4243.09,53866722754.0,150590.2,5952974185.0,178699312.2405,2133.368,138568173.6755,1641.305,260831380.534,206352418.8253,58.79,41.21,1.43,61.26,38.74,1.58,28.38,0
2025-04-02 08:00:00+00:00,84389.7,84728.0,84220.0,84621.3,485125160.1858,0.0434,0.0659,36.62,55.74,258673932.7383,226451227.4475,-1568177245.9325,604044224.9609,503060878.2683,-2821341423.07,0.003055,56.18,43.82,1.28,0.0,262320.15755,0.0,-80.32,-4868.3,-705.53,-4162.77,53923607879.0,150374.83,5962536453.0,137542080.5212,1636.847,163747923.1919,1932.536,258673932.7383,226451227.4475,59.82,40.18,1.49,61.31,38.69,1.59,21.945,0
2025-04-02 09:00:00+00:00,84621.3,85425.0,84588.4,84982.0,1065851617.1654,0.0659,0.0443,55.74,37.62,600344118.2338,465507498.9316,-1433340626.6303,1258231163.4694,1007775673.2918,-2570885932.8924,0.00285,56.95,43.05,1.32,4251.5446,852599.0403,107.47,0.0,-4760.83,-705.53,-4055.3,54055433468.0,150707.62,5997077248.0,145208221.0371,1723.167,197472894.385,2325.323,600344118.2338,465507498.9316,60.25,39.75,1.52,61.26,38.74,1.58,17.765,0
2025-04-02 10:00:00+00:00,84982.0,85262.6,84769.0,84822.7,526757487.7453,0.0443,0.0533,37.63,45.22,206811150.6103,319946337.135,-1546475813.155,472557469.8161,700616299.5435,-2798944762.6198,0.002431,55.53,44.47,1.25,59766.7074,75569.92953,-130.84,0.0,-4891.67,-705.53,-4186.14,54017500030.0,150527.23,5974737352.0,173996443.4583,2055.286,182522528.4827,2138.504,206811150.6103,319946337.135,58.54,41.46,1.41,61.44,38.56,1.59,28.875,0
2025-04-02 11:00:00+00:00,84822.7,84937.6,84500.1,84528.4,472098984.3037,0.0533,0.0456,45.22,38.51,211016609.7828,261082374.5209,-1596541577.8931,437321273.4756,613579601.0908,-2975203090.235,0.00184,55.02,44.98,1.22,141696.8287,0.0,-274.94,0.0,-5166.61,-705.53,-4461.08,53701970817.0,150206.96,5930767904.0,161350150.6143,1911.368,165057116.0857,1938.317,211016609.7828,261082374.5209,58.46,41.54,1.41,61.47,38.53,1.6,30.8,0
